Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,day_of_differentiation
SRR11864466,RNA-Seq,75,4185675,PRJNA635600,SAMN15046640,1747780,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416056,GSM4575004,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575004,Single mESC cell,SRP265084,day 8
SRR11864467,RNA-Seq,75,159772050,PRJNA635600,SAMN15046639,63436134,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416057,GSM4575005,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575005,Single mESC cell,SRP265084,day 8
SRR11864468,RNA-Seq,75,6143625,PRJNA635600,SAMN15046638,2454984,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416058,GSM4575006,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575006,Single mESC cell,SRP265084,day 8
SRR11864469,RNA-Seq,75,188707650,PRJNA635600,SAMN15046637,67253674,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416059,GSM4575007,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575007,Single mESC cell,SRP265084,day 8
SRR11864470,RNA-Seq,75,7779150,PRJNA635600,SAMN15046676,2635691,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416060,GSM4575008,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575008,Single mESC cell,SRP265084,day 8
SRR11864471,RNA-Seq,75,88700100,PRJNA635600,SAMN15046675,33979768,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416061,GSM4575009,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575009,Single mESC cell,SRP265084,day 8
SRR11864472,RNA-Seq,75,196839900,PRJNA635600,SAMN15046674,78208272,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416062,GSM4575010,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575010,Single mESC cell,SRP265084,day 8
SRR11864473,RNA-Seq,75,86700000,PRJNA635600,SAMN15046673,32321863,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416063,GSM4575011,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575011,Single mESC cell,SRP265084,day 8
SRR11864474,RNA-Seq,75,229897350,PRJNA635600,SAMN15046672,79093344,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416064,GSM4575012,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4575012,Single mESC cell,SRP265084,day 8
SRR11864475,RNA-Seq,75,122604450,PRJNA635600,SAMN15046671,46867248,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413770,GSM4575013,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575013,Single mESC cell,SRP265084,day 8
SRR11864476,RNA-Seq,75,27752775,PRJNA635600,SAMN15046670,11083647,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413771,GSM4575014,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575014,Single mESC cell,SRP265084,day 8
SRR11864477,RNA-Seq,75,119206425,PRJNA635600,SAMN15046669,47005137,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413772,GSM4575015,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575015,Single mESC cell,SRP265084,day 8
SRR11864478,RNA-Seq,75,261684600,PRJNA635600,SAMN15046668,97015697,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413773,GSM4575016,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4575016,Single mESC cell,SRP265084,day 8
SRR11864479,RNA-Seq,75,144493050,PRJNA635600,SAMN15046667,48272759,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413774,GSM4575017,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575017,Single mESC cell,SRP265084,day 8
SRR11864480,RNA-Seq,75,294170925,PRJNA635600,SAMN15046709,102376006,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413775,GSM4575018,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4575018,Single mESC cell,SRP265084,day 8
SRR11864481,RNA-Seq,75,48154050,PRJNA635600,SAMN15046666,19129582,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413776,GSM4575019,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575019,Single mESC cell,SRP265084,day 8
SRR11864482,RNA-Seq,75,72852150,PRJNA635600,SAMN15046665,28171949,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413777,GSM4575020,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575020,Single mESC cell,SRP265084,day 8
SRR11864483,RNA-Seq,75,77906850,PRJNA635600,SAMN15046664,29676116,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413778,GSM4575021,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575021,Single mESC cell,SRP265084,day 8
SRR11864484,RNA-Seq,75,129997125,PRJNA635600,SAMN15046710,51395222,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413779,GSM4575022,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575022,Single mESC cell,SRP265084,day 8
SRR11864485,RNA-Seq,75,95590800,PRJNA635600,SAMN15046708,36999757,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413780,GSM4575023,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575023,Single mESC cell,SRP265084,day 8
SRR11864486,RNA-Seq,75,201729750,PRJNA635600,SAMN15046707,80705982,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413781,GSM4575024,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4575024,Single mESC cell,SRP265084,day 8
SRR11864487,RNA-Seq,75,52631550,PRJNA635600,SAMN15046706,20512299,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413782,GSM4575025,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575025,Single mESC cell,SRP265084,day 8
SRR11864488,RNA-Seq,75,88212000,PRJNA635600,SAMN15046705,32891964,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413783,GSM4575026,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575026,Single mESC cell,SRP265084,day 8
SRR11864489,RNA-Seq,75,59656875,PRJNA635600,SAMN15046704,23778728,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413784,GSM4575027,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575027,Single mESC cell,SRP265084,day 8
SRR11864490,RNA-Seq,75,89937525,PRJNA635600,SAMN15046703,35294150,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413785,GSM4575028,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575028,Single mESC cell,SRP265084,day 8
SRR11864491,RNA-Seq,75,325677525,PRJNA635600,SAMN15046702,110105705,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414437,GSM4575029,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4575029,Single mESC cell,SRP265084,day 8
SRR11864492,RNA-Seq,75,191070825,PRJNA635600,SAMN15046701,62799141,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414438,GSM4575030,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575030,Single mESC cell,SRP265084,day 8
SRR11864493,RNA-Seq,75,91935300,PRJNA635600,SAMN15046700,36368660,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414439,GSM4575031,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575031,Single mESC cell,SRP265084,day 8
SRR11864494,RNA-Seq,75,169003725,PRJNA635600,SAMN15046699,65722285,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414440,GSM4575032,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575032,Single mESC cell,SRP265084,day 8
SRR11864495,RNA-Seq,75,17266875,PRJNA635600,SAMN15046698,6577828,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414441,GSM4575033,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575033,Single mESC cell,SRP265084,day 8
SRR11864496,RNA-Seq,75,224673300,PRJNA635600,SAMN15046697,74267452,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414442,GSM4575034,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4575034,Single mESC cell,SRP265084,day 8
SRR11864497,RNA-Seq,75,14128125,PRJNA635600,SAMN15046696,5656053,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414443,GSM4575035,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575035,Single mESC cell,SRP265084,day 8
SRR11864498,RNA-Seq,75,79146825,PRJNA635600,SAMN15046695,26778061,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414444,GSM4575036,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575036,Single mESC cell,SRP265084,day 8
SRR11864499,RNA-Seq,75,13452000,PRJNA635600,SAMN15046694,5325382,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414445,GSM4575037,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575037,Single mESC cell,SRP265084,day 8
SRR11864500,RNA-Seq,75,52413975,PRJNA635600,SAMN15046514,20606970,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414446,GSM4575038,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575038,Single mESC cell,SRP265084,day 8
SRR11864501,RNA-Seq,75,40252275,PRJNA635600,SAMN15046513,13333806,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414447,GSM4575039,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575039,Single mESC cell,SRP265084,day 8
SRR11864502,RNA-Seq,75,22485000,PRJNA635600,SAMN15046512,9038035,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414448,GSM4575040,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575040,Single mESC cell,SRP265084,day 8
SRR11864503,RNA-Seq,75,102484200,PRJNA635600,SAMN15046511,34941960,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414449,GSM4575041,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575041,Single mESC cell,SRP265084,day 8
SRR11864504,RNA-Seq,75,173569950,PRJNA635600,SAMN15046510,66465580,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414450,GSM4575042,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575042,Single mESC cell,SRP265084,day 8
SRR11864505,RNA-Seq,75,187800,PRJNA635600,SAMN15046509,161550,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414451,GSM4575043,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575043,Single mESC cell,SRP265084,day 8
SRR11864506,RNA-Seq,75,69033900,PRJNA635600,SAMN15046508,25893467,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414452,GSM4575044,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575044,Single mESC cell,SRP265084,day 8
SRR11864507,RNA-Seq,75,152133525,PRJNA635600,SAMN15046550,51334841,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415121,GSM4575045,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575045,Single mESC cell,SRP265084,day 8
SRR11864508,RNA-Seq,75,240180750,PRJNA635600,SAMN15046549,83601163,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415122,GSM4575046,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4575046,Single mESC cell,SRP265084,day 8
SRR11864509,RNA-Seq,75,55965375,PRJNA635600,SAMN15046548,22231644,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415123,GSM4575047,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4575047,Single mESC cell,SRP265084,day 8
SRR11864510,RNA-Seq,75,24580200,PRJNA635600,SAMN15045001,9824566,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414959,GSM4573220,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573220,Single mESC cell,SRP265084,day 0
SRR11864511,RNA-Seq,75,176704875,PRJNA635600,SAMN15045000,72246226,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414960,GSM4573221,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4573221,Single mESC cell,SRP265084,day 0
SRR11864512,RNA-Seq,75,75219975,PRJNA635600,SAMN15044999,30857344,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415521,GSM4573222,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573222,Single mESC cell,SRP265084,day 0
SRR11864513,RNA-Seq,75,312146325,PRJNA635600,SAMN15045092,110203368,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415522,GSM4573223,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4573223,Single mESC cell,SRP265084,day 0
SRR11864514,RNA-Seq,75,56437800,PRJNA635600,SAMN15045091,22798811,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415523,GSM4573224,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573224,Single mESC cell,SRP265084,day 0
SRR11864515,RNA-Seq,75,63517275,PRJNA635600,SAMN15045084,24379726,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415524,GSM4573225,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573225,Single mESC cell,SRP265084,day 0
SRR11864516,RNA-Seq,75,26189325,PRJNA635600,SAMN15045083,10761774,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415525,GSM4573226,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573226,Single mESC cell,SRP265084,day 0
SRR11864517,RNA-Seq,75,92581800,PRJNA635600,SAMN15045082,38099749,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415526,GSM4573227,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573227,Single mESC cell,SRP265084,day 0
SRR11864518,RNA-Seq,75,188516325,PRJNA635600,SAMN15045081,69336574,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415527,GSM4573228,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:48:00Z,1,GSM4573228,Single mESC cell,SRP265084,day 0
SRR11864519,RNA-Seq,75,68296275,PRJNA635600,SAMN15045152,27899451,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415528,GSM4573229,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573229,Single mESC cell,SRP265084,day 0
SRR11864520,RNA-Seq,75,99679800,PRJNA635600,SAMN15045151,37681023,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415529,GSM4573230,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573230,Single mESC cell,SRP265084,day 0
SRR11864521,RNA-Seq,75,154199700,PRJNA635600,SAMN15045150,57287352,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415530,GSM4573231,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573231,Single mESC cell,SRP265084,day 0
SRR11864522,RNA-Seq,75,70473975,PRJNA635600,SAMN15045149,28825759,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415531,GSM4573232,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573232,Single mESC cell,SRP265084,day 0
SRR11864523,RNA-Seq,75,53683275,PRJNA635600,SAMN15045148,21889765,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415532,GSM4573233,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573233,Single mESC cell,SRP265084,day 0
SRR11864524,RNA-Seq,75,68132175,PRJNA635600,SAMN15045147,27897875,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415533,GSM4573234,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573234,Single mESC cell,SRP265084,day 0
SRR11864525,RNA-Seq,75,157455675,PRJNA635600,SAMN15045146,56430824,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415534,GSM4573235,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:47:00Z,1,GSM4573235,Single mESC cell,SRP265084,day 0
